Unnamed: 0,"Các tình huống và hướng xử lý khi gặp các mã lỗi trên tool TPE- Thông tin giao dịch:
- TH1: Hệ thống trả mã lỗi và PE Return Message rõ ràng, CS đối chiếu trùng với HXL trên FAQ > CS tư vấn theo thông tin đã có cho KH
- TH2: Hệ thống trả mã lỗi và PE Return Message rõ ràng nhưng trên FAQ không có thông tin mã lỗi và HXL > CS tư vấn kết quả theo PE Return Message cho KH + Chuyển case cho QC update lên FAQ
- TH3: Hệ thống trả mã lỗi và PE Return Message không trùng với HXL trên FAQ/không rõ ràng > CS tạo jira kiểm tra với BPLQ

PE Return Message là thông báo của hệ thống phản hồi kết quả và HXL cho KH",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
-332,0|15|100060|Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,RMS_USER_NEED_KYC,100060,Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,,-332100060
-332,0|15|100088|Bạn cần định danh để tiếp tục thực hiện giao dịch.,RMS_USER_NEED_KYC,100088,Bạn cần định danh để tiếp tục thực hiện giao dịch.,,-332100088
-332,0|15|140303|Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,RMS_USER_NEED_KYC,140303,Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,,-332140303
-332,0|15|310996|Bạn cần định danh tài khoản để tiếp tục giao dịch.,RMS_USER_NEED_KYC,310996,Bạn cần định danh tài khoản để tiếp tục giao dịch.,,-332310996
-244,-1|20|610050|Bạn hãy cập nhật định danh tài khoản ở mục Cá nhân để tiếp tục thực hiện giao dịch.,IS_FRAUD_TRANSACTION,610050,Bạn hãy cập nhật định danh tài khoản ở mục Cá nhân để tiếp tục thực hiện giao dịch.,,-244610050
-332,0|15|100038|Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.	,RMS_USER_NEED_KYC,100038,Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,HXL: CS hướng dẫn KH định danh tài khoản sau 5 phút thực hiện lại GD.,-332100038
-332,0|15|100033|Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.	,RMS_USER_NEED_KYC,100033,Bạn cần định danh tài khoản để tiếp tục thanh toán với ưu đãi.,HXL: CS hướng dẫn KH định danh tài khoản và thử lại sau 24h.,-332100033
-356,0|10000|210014|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn,,210014,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn,"HXL:

CS kiểm tra Loại giao dịch:
- Loại GD P2P & VietQR >> Không áp dụng tính năng Security Center. CS hướng dẫn KH thanh toán lại sau 24h.
- Loại GD Payment >> CS kiểm tra  thông báo lỗi đến KH trên tool TPE (dòng: PE Return Message):

+ Nếu mess có nội dung hd KH cần xác thực gương mặt >> CS hướng dẫn KH thanh toán lại sau 24h hoặc vào thực hiện hoặc xác thực ở tính năng Security Center. Sau khi xác thực giao dịch thành công, User sẽ được hệ thống dẫn về màn hình thanh toán để thực hiện lại giao dịch mới.

+ Nếu mess không có nội dung hd KH cần xác thực gương mặt >> CS hướng dẫn KH thanh toán lại sau 24h.

(*) Trường hợp lỗi xác thực lỗi khuôn mặt/xác thực nhiều lần những vẫn không GD được/không xác thực hiện được do màn hình trắng/...: CS có thể hướng dẫn KH update eKYC thử lại hoặc xin ảnh CCCD 2 mặt + Sefie để CS chuyển Risk hỗ trợ xác thực manual. Đối với các mô tả lỗi liên quan đến bug app (Màn hình trắng, app loading,...), CS cần xin thêm thông tin lỗi ứng dụng để check bug.",-356210014
-356,0|10000|210020|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210020,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210020
-356,0|10000|210022|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210022,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210022
-356,0|10000|212008|Zalopay đã ngăn chặn giao dịch bất thường để bảo vệ tài khoản của bạn. ,,212008,Zalopay đã ngăn chặn giao dịch bất thường để bảo vệ tài khoản của bạn. Vui lòng vào Trang cá nhân -> Trung tâm bảo mật -> Bảo mật giao dịch và thực hiện định danh để tiếp tục giao dịch.,,-356212008
-348,-1|20|210022|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210022,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-348210022
-356,0|10000|210024|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210024,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210024
-356,0|10000|210026|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210026,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210026
-356,0|10000|210028|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210028,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210028
-356,0|10000|210030|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210030,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210030
-356,0|10000|210032|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_RBA,210032,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-356210032
-356,0|10000|212000|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.,,212000,"Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.
",,-356212000
-356,0|10000|212014|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.,,212014,"Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.
",,-356212014
-363,0|10000|630101|Giao dịch có dấu hiệu bất thường. Vui lòng xác thực khuôn mặt để tiếp tục giao dịch. ,,630101,Giao dịch có dấu hiệu bất thường. Vui lòng xác thực khuôn mặt để tiếp tục giao dịch. ,,-363630101
-363,0|10000|630100|Giao dịch có dấu hiệu bất thường. Vui lòng xác thực khuôn mặt để tiếp tục giao dịch. ,,630100,Giao dịch có dấu hiệu bất thường. Vui lòng xác thực khuôn mặt để tiếp tục giao dịch. ,,-363630100
-356,0|10000|212024|Zalopay đã ngăn chặn giao dịch bất thường để bảo vệ tài khoản của bạn. Hãy xác thực khuôn mặt ở đây hoặc vào Trang cá nhân -> Trung tâm bảo mật -> Bảo mật giao dịch và xác thực khuôn mặt để tiếp tục giao dịch.,,212024,Zalopay đã ngăn chặn giao dịch bất thường để bảo vệ tài khoản của bạn. Hãy xác thực khuôn mặt ở đây hoặc vào Trang cá nhân -> Trung tâm bảo mật -> Bảo mật giao dịch và xác thực khuôn mặt để tiếp tục giao dịch.,"HXL: CS hướng dẫn KH vào Security Center để thực hiện xác thực khuôn mặt.

(*) Trường hợp lỗi xác thực lỗi khuôn mặt/xác thực nhiều lần những vẫn không GD được/không xác thực hiện được do màn hình trắng/...: CS có thể hướng dẫn KH update eKYC thử lại hoặc xin ảnh CCCD 2 mặt + Sefie để CS chuyển Risk hỗ trợ xác thực manual. Đối với các mô tả lỗi liên quan đến bug app (Màn hình trắng, app loading,...), CS cần xin thêm thông tin lỗi ứng dụng để check bug.",-356212024
-348,-1|20|210002|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210002,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,HXL: CS hướng dẫn KH thanh toán lại sau 24h,-348210002
-348,-1|20|210004|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210004,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210004
-348,-1|20|210005|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210005,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210005
-348,-1|20|210006|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210006,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210006
-348,-1|20|210008|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210008,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210008
-348,-1|20|210011|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210011,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210011
-348,-1|20|210014|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210014,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210014
-348,-1|20|210016|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210016,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210016
-348,-1|20|210018|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210018,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy liên hệ CSKH để kiểm tra.,,-348210018
-348,-1|20|210019|Giao dịch có dấu hiệu không an toàn. Bạn hãy liên hệ CSKH để kiểm tra nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210019,Giao dịch có dấu hiệu không an toàn. Bạn hãy liên hệ CSKH để kiểm tra nhé.,,-348210019
-348,-1|20|210100|Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210100,Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,,-348210100
-348,-1|20|210102|Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210102,Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,,-348210102
-348,-1|20|210104|Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210104,Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,,-348210104
-348,-1|20|210106|Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210106,Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,,-348210106
-348,-1|20|210108|Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210108,Vượt hạn mức thanh toán. Bạn hãy thử lại sau 24 giờ nhé.,,-348210108
-332,0|20|210020|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,RMS_USER_NEED_KYC,210020,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,,-332210020
-348,-1|20|219950|	Bạn đã thực hiện quá số lượng giao dịch nạp tiền Tài Khoản Tích Lũy. Vui lòng thử lại sau!,RMS_TRANSACTION_ACCOUNT_TAKEOVER,219950,,HXL: CS hướng dẫn KH thanh toán lại sau 30 phút,-348219950
-348,-1|20|219951|	Bạn đã thực hiện quá số lượng giao dịch nạp tiền Tài Khoản Tích Lũy. Vui lòng thử lại sau!,RMS_TRANSACTION_ACCOUNT_TAKEOVER,219951,,,-348219951
-348,-1|20|212015|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,212015,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,"HXL: CS hướng dẫn KH định đanh tài khoản, sau đó thử lại",-348212015
-358,-1|20|610030|Dịch vụ chưa hỗ trợ TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610030,Dịch vụ chưa hỗ trợ TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,"HXL: CS thông báo dịch vụ này chưa được hỗ trợ thanh toán bằng TKTS, HD KH sử dụng nguồn tiền khác để tiếp tục thanh toán.",-358610030
-358,-1|20|610088|Nguồn tiền TKTS hiện không hỗ trợ cho dịch vụ này. Bạn vui lòng chọn nguồn tiền khác nhé.,,610088,Nguồn tiền TKTS hiện không hỗ trợ cho dịch vụ này. Bạn vui lòng chọn nguồn tiền khác nhé.,,-358610088
-358,-1|20|610097|Không áp dụng thanh toán bằng TK trả sau.,,610097,Không áp dụng thanh toán bằng TK trả sau.,,-358610097
-358,-1|20|610033|Chưa hỗ trợ mua thẻ data bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610033,Chưa hỗ trợ mua thẻ data bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS thông báo KH chưa được hỗ trợ mua thẻ data bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác nhé.,-358610033
-358,-1|20|610100|Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 24h. Bạn thử lại bằng nguồn tiền khác nhé.,,610100,Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 24h. Bạn thử lại bằng nguồn tiền khác nhé.,"Nguyên nhân: KH đã vượt quá hạn mức thanh toán (3tr hoặc 4tr trong vòng 24 giờ) cho group các dịch vụ có AppID: 907 - Lucky Lotter, 1413 - Tiktok Shop, 748 - Lazada, 1063 - Be Group, 665 - Chotot.com

Thao tác hệ thống: CS kiểm tra trong vòng 24h KH đã thanh toán cho các AppID trên tổng cộng bao nhiêu tiền (Tính cả GD refund) để tư vấn cho KH

HXL: CS thông báo KH đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 24h. HD KH thử lại bằng nguồn tiền khác hoặc thử lại sau 24h.

Trường hợp CS kiểm tra thấy mã lỗi trả không đúng thông tin như mô tả trên, CS chuyển case cho SL check với Risk TrungNC",-358610100
-332,0|10000|610100|Vượt hạn mức thanh toán trong 24 giờ bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,RMS_USER_NEED_KYC,610100,Vượt hạn mức thanh toán trong 24 giờ bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,-332610100
-244,-1|20|610100|Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 24h. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610100,Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 24h. Bạn thử lại bằng nguồn tiền khác nhé.,,-244610100
-358,-1|20|610101|Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 72h. Bạn thử lại bằng nguồn tiền khác nhé.,,610101,Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 72h. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS thông báo KH đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 72h. HD KH thử lại bằng nguồn tiền khác hoặc thử lại sau 72h.,-358610101
-244,-1|20|610101|Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 72h. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610101,Đã vượt quá hạn mức giao dịch đối với dịch vụ này trong 72h. Bạn thử lại bằng nguồn tiền khác nhé.,,-244610101
-244,"-1|-1|400037|Vượt hạn mức của dịch vụ này, vui lòng thử lại với số tiền nhỏ hơn.",,400037,"Vượt hạn mức của dịch vụ này, vui lòng thử lại với số tiền nhỏ hơn.","Nguyên nhân: Vướn Rule limit 5M/thẻ/24h. Áp dụng cho các BIN rủi ro tại merchant game AppID= 149, 3762, 148 
=> HXL: Hướng dẫn KH thử lại sau 24h.",-244400037
-358,-1|20|610032|Không hỗ trợ nạp data/combo cho SĐT khác bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610032,Không hỗ trợ nạp data/combo cho SĐT khác bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS thông báo TK khách hàng chưa được hỗ trợ nạp data/combo cho SĐT khác bằng TK trả sau. Nhờ KH thực hiện GD bằng nguồn tiền khác hoặc nạp cho đúng SĐT khi sử dụng nguồn tiền TKTS nhé.,-358610032
-358,-1|20|610007|Vượt 1 giao dịch thanh toán điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610007,Vượt 1 giao dịch thanh toán điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt 1 giao dịch thanh toán Điện trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610007
-244,-1|20|610007|Vượt 1 giao dịch thanh toán điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610007,Vượt 1 giao dịch thanh toán điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,-244610007
-244,-1|20|610008|Vượt 1 giao dịch thanh toán nước trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610008,Vượt 1 giao dịch thanh toán nước trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,-244610008
-358,-1|20|610008|Vượt 1 giao dịch thanh toán nước trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610008,Vượt 1 giao dịch thanh toán nước trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt 1 giao dịch thanh toán Nước trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610008
-358,-1|20|610120|Vượt 2 giao dịch điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610120,Vượt 2 giao dịch điện trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt 2 giao dịch thanh toán Điện trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610120
-358,-1|20|610018|Vượt hạn mức mua thẻ data 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610018,Vượt hạn mức mua thẻ data 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức mua thẻ data 100.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610018
-358,-1|20|610040|Vượt mức mua thẻ game 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610040,Vượt mức mua thẻ game 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Mua thẻ game 300.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610040
-358,-1|20|610012|Vượt hạn mức mua vé số 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610012,Vượt hạn mức mua vé số 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Mua vé số 1.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610012
-358,-1|20|610013|Vượt hạn mức mua vé số 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610013,Vượt hạn mức mua vé số 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức mua vé số 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610013
-358,-1|20|610011|Vượt hạn mức mua vé số 3.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610011,Vượt hạn mức mua vé số 3.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức mua vé số 3.500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610011
-358,-1|20|610015|Vượt hạn mức dịch vụ data 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610015,Vượt hạn mức dịch vụ data 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Nạp Data 300.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610015
-358,-1|20|610014|Vượt hạn mức dịch vụ data 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610014,Vượt hạn mức dịch vụ data 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Nạp Data 500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610014
-358,-1|20|610017|Vượt hạn mức nạp data/combo 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610017,Vượt hạn mức nạp data/combo 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Nạp data/Combo 100.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610017
-358,-1|20|610020|Vượt mức nạp data/combo 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610020,Vượt mức nạp data/combo 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,-358610020
-358,-1|20|610016|Vượt hạn mức nạp data/combo 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610016,Vượt hạn mức nạp data/combo 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Nạp data/Combo 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610016
-358,-1|20|610034|Vượt hạn mức nạp data/combo cho SĐT khác 100.000đ trong 30 ngày bằng TK trả sau. Bạn sử dụng nguồn tiền khác nhé.,,610034,Vượt hạn mức nạp data/combo cho SĐT khác 100.000đ trong 30 ngày bằng TK trả sau. Bạn sử dụng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức Nạp data/Combo cho SĐT khác 100.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610034
-358,-1|20|610002|Vượt hạn mức nạp tiền ĐT 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610002,Vượt hạn mức nạp tiền ĐT 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức nạp điện thoại 150.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610002
-244,-1|20|610002|Vượt hạn mức nạp tiền ĐT 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610002,Vượt hạn mức nạp tiền ĐT 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức nạp điện thoại 500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-244610002
-358,-1|20|610042|Vượt mức nạp game 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610042,Vượt mức nạp game 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức nạp game 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610042
-358,-1|20|610111|Vượt mức 1 triệu/30 ngày tại dịch vụ di chuyển bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610111,Vượt mức 1 triệu/30 ngày tại dịch vụ di chuyển bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán 1.000.000đ đối với dịch vụ đi lại trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610111
-358,-1|20|610112|Vượt mức 500k/30 ngày tại dịch vụ di chuyển bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610112,Vượt mức 500k/30 ngày tại dịch vụ di chuyển bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán 500.000đ đối với dịch vụ di chuyển trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610112
-244,-1|20|600297|Vượt hạn mức giao dịch 300k dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,600297,Vượt hạn mức giao dịch 300k dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán dịch vụ GRAB 300.000đ bằng TKTS. HD KH thử lại bằng nguồn tiền khác.,-244600297
